STATE,STATEFP,COUNTYFP,COUNTYNAME,PLACEFP,PLACENS,PLACENAME,TYPE,CLASSFP,FUNCSTAT
PA,42,45,Delaware County,75648,1215197,Swarthmore borough,INCORPORATED PLACE,C5,A
PA,42,45,Delaware County,77288,1215198,Trainer borough,INCORPORATED PLACE,C5,A
PA,42,45,Delaware County,78712,1215199,Upland borough,INCORPORATED PLACE,C5,A
PA,42,45,Delaware County,80218,2390436,Village Green-Green Ridge CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,45,Delaware County,80248,2812905,Villanova CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,45,Delaware County,81752,2812906,Wayne CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,45,Delaware County,86288,2390534,Woodlyn CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,45,Delaware County,86968,1215200,Yeadon borough,INCORPORATED PLACE,C5,A
PA,42,47,Elk County,10600,2630000,Byrnedale CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,47,Elk County,26504,2630008,Force CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,47,Elk County,37656,2630017,James City CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,47,Elk County,38248,1215201,Johnsonburg borough,INCORPORATED PLACE,C5,A
PA,42,47,Elk County,39512,2630018,Kersey CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,47,Elk County,64784,1215202,Ridgway borough,INCORPORATED PLACE,C5,A
PA,42,47,Elk County,67344,1215203,St. Marys city,INCORPORATED PLACE,C5,A
PA,42,47,Elk County,81960,2630047,Weedville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,47,Elk County,85088,2630050,Wilcox CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,49,Erie County,628,1215204,Albion borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,3676,2389163,Avonia CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,49,Erie County,16296,1215205,Corry city,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,16960,1215206,Cranesville borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,22608,1215207,Edinboro borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,22960,1215208,Elgin borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,24000,1215209,Erie city,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,24856,2389071,Fairview CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,49,Erie County,29232,1215212,Girard borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,40960,1215213,Lake City borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,41992,2390043,Lawrence Park CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,49,Erie County,46216,1215214,McKean borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,49936,1215215,Mill Village borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,54952,1215216,North East borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,55572,2389594,Northwest Harborcreek CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,49,Erie County,59212,2633746,Penn State Erie (Behrend) CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,49,Erie County,61168,1215217,Platea borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,78448,1215218,Union City borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,81456,1215219,Waterford borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,81648,1215220,Wattsburg borough,INCORPORATED PLACE,C5,A
PA,42,49,Erie County,82344,1215221,Wesleyville borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,2040,2634203,Allison CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,3096,2631245,Arnold City CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,4616,2633768,Bear Rocks CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,5288,1215222,Belle Vernon borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,9432,1215223,Brownsville borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,10096,2584442,Buffington CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,12512,2631254,Chalkhill CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,15776,1215224,Connellsville city,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,18360,1215225,Dawson borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,18568,2631258,Deer Lake CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,20216,1215226,Dunbar borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,21960,2389451,East Uniontown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,22344,2634216,Edenborn CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,24336,1215227,Everson borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,24536,1215228,Fairchance borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,24664,2631264,Fairhope CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,25280,2631265,Farmington CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,25456,1215229,Fayette City borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,31592,2633231,Grindstone CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,34784,2389932,Hiller CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,35728,2389951,Hopwood CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,42596,2390056,Leith-Hatfield CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,51,Fayette County,42640,2634237,Lemont Furnace CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,45732,2390103,Lynnwood-Pricedale CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,51,Fayette County,47560,1215231,Markleysburg borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,48000,1215232,Masontown borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,52632,2631291,Naomi CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,53504,1215233,Newell borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,54040,2633232,New Salem CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,56408,1215234,Ohiopyle borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,56704,2389618,Oliver CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,59520,1215235,Perryopolis borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,61864,1215236,Point Marion borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,64224,2389743,Republic CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,65976,2634272,Ronco CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,66472,2584503,Rowes Run CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,69336,1217326,Seven Springs borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,71320,1215237,Smithfield borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,71456,2631305,Smock CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,72080,1215238,South Connellsville borough,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,72552,2633311,South Uniontown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,73720,2631307,Star Junction CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,51,Fayette County,78528,1215239,Uniontown city,INCORPORATED PLACE,C5,A
PA,42,51,Fayette County,79768,1215240,Vanderbilt borough,INCORPORATED PLACE,C5,A
PA,42,53,Forest County,47416,2584484,Marienville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,53,Forest County,76848,1215242,Tionesta borough,INCORPORATED PLACE,C5,A
PA,42,55,Franklin County,7312,2634207,Blue Ridge Summit CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,55,Franklin County,12536,1215243,Chambersburg borough,INCORPORATED PLACE,C5,A
PA,42,55,Franklin County,25464,2389077,Fayetteville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,55,Franklin County,26824,2633769,Fort Loudon CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,55,Franklin County,30896,1215244,Greencastle borough,INCORPORATED PLACE,C5,A
PA,42,55,Franklin County,31716,2389887,Guilford CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,55,Franklin County,47464,2633812,Marion CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,55,Franklin County,48704,1215245,Mercersburg borough,INCORPORATED PLACE,C5,A
PA,42,55,Franklin County,50544,1215246,Mont Alto borough,INCORPORATED PLACE,C5,A
PA,42,55,Franklin County,57112,1215247,Orrstown borough,INCORPORATED PLACE,C5,A
PA,42,55,Franklin County,58776,2634268,Pen Mar CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,55,Franklin County,66448,2389787,Rouzerville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,55,Franklin County,68376,2633813,Scotland CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,55,Franklin County,70352,1217325,Shippensburg borough,INCORPORATED PLACE,C5,A
PA,42,55,Franklin County,73848,2634273,State Line CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,55,Franklin County,81808,2390461,Wayne Heights CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,55,Franklin County,81824,1215248,Waynesboro borough,INCORPORATED PLACE,C5,A
PA,42,57,Fulton County,46000,1215249,McConnellsburg borough,INCORPORATED PLACE,C5,A
PA,42,57,Fulton County,52872,2630029,Needmore CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,57,Fulton County,79644,2086651,Valley-Hi borough,INCORPORATED PLACE,C5,A
PA,42,59,Greene County,7384,2629997,Bobtown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,8312,2629999,Brave CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,11328,1215251,Carmichaels borough,INCORPORATED PLACE,C5,A
PA,42,59,Greene County,13896,1215253,Clarksville borough,INCORPORATED PLACE,C5,A
PA,42,59,Greene County,17528,2630004,Crucible CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,20080,2634213,Dry Tavern CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,24544,2389058,Fairdale CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,31192,1215254,Greensboro borough,INCORPORATED PLACE,C5,A
PA,42,59,Greene County,37880,1215255,Jefferson borough,INCORPORATED PLACE,C5,A
PA,42,59,Greene County,47264,2630022,Mapletown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,48064,2630023,Mather CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,51152,2389508,Morrisville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,51720,2631289,Mount Morris CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,52968,2389534,Nemacolin CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,53576,2630030,New Freeport CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,64432,1215258,Rices Landing borough,INCORPORATED PLACE,C5,A
PA,42,59,Greene County,65848,2630036,Rogersville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,81832,1215263,Waynesburg borough,INCORPORATED PLACE,C5,A
PA,42,59,Greene County,84176,2630048,West Waynesburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,59,Greene County,85712,2630051,Wind Ridge CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,61,Huntingdon County,756,1215264,Alexandria borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,980,2629994,Allenport CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,61,Huntingdon County,6560,1215265,Birmingham borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,8896,1215266,Broad Top City borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,11632,1215267,Cassville borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,14640,1215268,Coalmont borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,20152,1215269,Dudley borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,36368,1215270,Huntingdon borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,46016,2630024,McConnellstown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,61,Huntingdon County,47248,1215271,Mapleton borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,47544,1215272,Marklesburg borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,49552,1215273,Mill Creek borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,51984,1215274,Mount Union borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,56928,1215275,Orbisonia borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,59616,1215276,Petersburg borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,65496,1215277,Rockhill borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,67632,1215278,Saltillo borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,69456,1215279,Shade Gap borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,70408,1215280,Shirleysburg borough,INCORPORATED PLACE,C5,A
PA,42,61,Huntingdon County,76632,1215281,Three Springs borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,2216,2805464,Alverda CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,3032,1215282,Armagh borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,6744,2389212,Black Lick CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,6904,1215283,Blairsville borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,13120,1215284,Cherry Tree borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,13400,2389317,Chevy Chase Heights CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,14520,1215285,Clymer borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,15464,2389351,Commodore CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,16136,2634210,Coral CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,17024,1215286,Creekside borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,19344,2389407,Dixonville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,24040,1215287,Ernest borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,29512,1215288,Glen Campbell borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,30224,2634231,Graceton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,33672,2389915,Heilwood CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,35408,1215289,Homer City borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,36816,1215290,Indiana borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,37552,2389976,Jacksonville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,45312,2390097,Lucerne Mines CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,47472,1215292,Marion Center borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,61632,1215293,Plumville borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,65360,2630035,Robinson CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,66304,2389781,Rossiter CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,63,Indiana County,67648,1215294,Saltsburg borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,70040,1215295,Shelocta borough,INCORPORATED PLACE,C5,A
PA,42,63,Indiana County,71256,1215296,Smicksburg borough,INCORPORATED PLACE,C5,A
PA,42,65,Jefferson County,6344,1215297,Big Run borough,INCORPORATED PLACE,C5,A
PA,42,65,Jefferson County,8960,1215298,Brockway borough,INCORPORATED PLACE,C5,A
PA,42,65,Jefferson County,9224,1215299,Brookville borough,INCORPORATED PLACE,C5,A
PA,42,65,Jefferson County,16304,1215300,Corsica borough,INCORPORATED PLACE,C5,A
PA,42,65,Jefferson County,17040,2630002,Crenshaw CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,65,Jefferson County,25136,1217324,Falls Creek borough,INCORPORATED PLACE,C5,A
PA,42,65,Jefferson County,62920,1215301,Punxsutawney borough,INCORPORATED PLACE,C5,A
PA,42,65,Jefferson County,64376,1215302,Reynoldsville borough,INCORPORATED PLACE,C5,A
PA,42,65,Jefferson County,75168,1215303,Summerville borough,INCORPORATED PLACE,C5,A
PA,42,65,Jefferson County,75888,1215304,Sykesville borough,INCORPORATED PLACE,C5,A
PA,42,65,Jefferson County,76744,1215305,Timblin borough,INCORPORATED PLACE,C5,A
PA,42,65,Jefferson County,86568,1215308,Worthville borough,INCORPORATED PLACE,C5,A
PA,42,67,Juniata County,21792,2584453,East Salem CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,67,Juniata County,22024,2389449,East Waterford CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,67,Juniata County,45848,2390142,McAlisterville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,67,Juniata County,48904,2389477,Mexico CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,67,Juniata County,49272,1215309,Mifflin borough,INCORPORATED PLACE,C5,A
PA,42,67,Juniata County,49304,1215310,Mifflintown borough,INCORPORATED PLACE,C5,A
PA,42,67,Juniata County,62304,1215311,Port Royal borough,INCORPORATED PLACE,C5,A
PA,42,67,Juniata County,64488,2389749,Richfield CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,67,Juniata County,76536,1215312,Thompsontown borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,2832,1215313,Archbald borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,6236,2633330,Big Bass Lake CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,69,Lackawanna County,6928,1215314,Blakely borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,11232,1215315,Carbondale city,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,13480,2628808,Chinchilla CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,69,Lackawanna County,13864,1215316,Clarks Green borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,13880,1215317,Clarks Summit borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,18088,1215318,Dalton borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,19160,1215319,Dickson City borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,20352,1215320,Dunmore borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,20634,2633364,Eagle Lake CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,69,Lackawanna County,29496,2389850,Glenburn CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,69,Lackawanna County,38096,1215321,Jermyn borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,38160,1215322,Jessup borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,48176,1215323,Mayfield borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,50880,1215324,Moosic borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,51208,1215325,Moscow borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,51536,2389510,Mount Cobb CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,69,Lackawanna County,56576,1215326,Old Forge borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,56792,1215327,Olyphant borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,69000,1215328,Scranton city,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,70840,2630039,Simpson CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,69,Lackawanna County,76184,1215329,Taylor borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,76648,1215330,Throop borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,79792,1215331,Vandling borough,INCORPORATED PLACE,C5,A
PA,42,69,Lackawanna County,81664,2630046,Waverly CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,364,1217319,Adamstown borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,540,1215332,Akron borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,3800,2584437,Bainbridge CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,6496,2584440,Bird-in-Hand CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,71,Lancaster County,7208,2634417,Blue Ball CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,7896,2584441,Bowmansville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,8504,2389239,Brickerville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,9416,2634418,Brownstown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,13512,1215333,Christiana borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,13632,2584445,Churchtown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,13952,2584446,Clay CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,15384,1215334,Columbia borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,15584,2584447,Conestoga CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,18888,1215335,Denver borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,21064,2634421,East Earl CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,21688,1215336,East Petersburg borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,23016,1215337,Elizabethtown borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,23832,1215338,Ephrata borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,25168,2584456,Falmouth CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,25248,2584457,Farmersville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,26232,2584459,Fivepointville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,28376,2389825,Gap CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,28828,2584460,Georgetown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,30096,2584461,Goodville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,30136,2584462,Gordonville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,35632,2584470,Hopeland CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,37016,2584472,Intercourse CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,39944,2584475,Kirkwood CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,41192,2584476,Lampeter CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,41216,1215339,Lancaster city,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,41304,2584477,Landisville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,42776,2390047,Leola CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,43816,1215340,Lititz borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,43828,2584480,Little Britain CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,46888,1215341,Manheim borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,47424,1215342,Marietta borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,48224,2390141,Maytown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,49728,1215343,Millersville borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,51016,2631287,Morgantown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,51656,1215344,Mount Joy borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,52016,1215345,Mountville borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,53696,1215346,New Holland borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,57840,2389638,Paradise CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,59344,2584497,Penryn CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,63064,1215348,Quarryville borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,63664,2389730,Reamstown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,64032,2584499,Refton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,64112,2584500,Reinholds CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,64392,2389746,Rheems CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,65984,2584502,Ronks CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,66392,2389785,Rothsville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,67656,2584505,Salunga CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,68200,2584506,Schoeneck CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,71504,2584509,Smoketown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,71848,2584511,Soudersburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,74040,2584514,Stevens CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,74712,1215349,Strasburg borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,75664,2634427,Swartzville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,76400,1215350,Terre Hill borough,INCORPORATED PLACE,C5,A
PA,42,71,Lancaster County,80480,2584523,Wakefield CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,81360,2584524,Washington Boro CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,85464,2390520,Willow Street CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,71,Lancaster County,85968,2584528,Witmer CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,73,Lawrence County,5936,1215351,Bessemer borough,INCORPORATED PLACE,C5,A
PA,42,73,Lawrence County,13408,2634209,Chewton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,73,Lawrence County,23280,1215352,Ellport borough,INCORPORATED PLACE,C5,A
PA,42,73,Lawrence County,23304,1214872,Ellwood City borough,INCORPORATED PLACE,C5,A
PA,42,73,Lawrence County,23768,1215354,Enon Valley borough,INCORPORATED PLACE,C5,A
PA,42,73,Lawrence County,28000,2805504,Frisco CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,73,Lawrence County,28014,2633814,Frizzleburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,73,Lawrence County,53184,1215355,New Beaver borough,INCORPORATED PLACE,C5,A
